	cuizhaoyan	T386615	T4511947	T4546812	T4708931	T4771295	T4885622	T4978370	T5309201	T5356332	T5383979	T5392952	T5402558	T5404288	T5406460	T5407014	T5407024	T5411329	T5411337	T5412670	T5413224	T5414072	T5415755	T5415787	T5416619	T5418386	T5424389	T5425858	T5426822	T5427019	T5430860	T5433863	T5434631	T5436097	T5444043	T5445007	T5445301	T5450212	T5450491	T5453600	T5455039	T5462005	T5468269	T5468282	T5471149	T5513320	T5558516	T5558703	T5559825	T5564869	T5581107	T5581599	T5584547
21aa8d19ad954a934903817730ab0850	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000125823	0	0	0	0	0	0	0	0	0	0	0	0	0
73bb6ffdaf72a52d922339603f095c53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00013245	0	0	0	0	0	0	0	0	0	0	0	0
51f93c59b217274fe90a3923eff5cc78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00013245	0	0	0	0	0	0	0	0	0	0	0	0
b71d56b6d6d4d66807fffccf80365eca	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00013245	0	0	0	0	0	0	0	0	0	0	0	0
ad928e22c35aa310357d5b9e7137f924	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00013245	0	0	0	0	0	0	0	0	0	0	0	0
f4c86cce40f3cca2238544af95420fc8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00013245	0	0	0	0	0	0	0	0	0	0	0	0
44a3fc26ca23ed911453b977c4f587dd	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00013245	0	0	0	0	0	0	0	0	0	0	0	0
1235d5715cece80318221726c55dbf08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00013245	0	0	0	0	0	0	0	0	0	0	0	0
30c514afb2dff3e98e0fc74c3a9fe38a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00013245	0	0	0	0	0	0	0	0	0	0	0	0
9bc12d4746d182e1b16b49f29c261c8e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00013245	0	0	0	0	0	0	0	0	0	0	0	0
958e238af8f382f31cbd12ae468b5873	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00013245	0	0	0	0	0	0	0	0	0	0	0	0
9b1ba6c3298f07c83ee056383e679ead	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00013245	0	0	0	0	0	0	0	0	0	0	0	0
54c21a90d6d3613ea9efaf308c16c071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00013245	0	0	0	0	0	0	0	0	0	0	0	0
d778ff5a99f9846c0337ef84cab72025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00013245	0	0	0	0	0	0	0	0	0	0	0	0
1535c48216b6d349189e9a81fb0b05d8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00010164	0	0	0	0	0	0	0	0	0	0	0
d696ffc6d3e0977e66338677e11b8290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00010164	0	0	0	0	0	0	0	0	0	0	0
11220799b974de7e52e097700b1fd85f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000111243	0	0	0	0	0	0	0	0	0	0
4aed8813032c83a297736e212352b23d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000111243	0	0	0	0	0	0	0	0	0	0
2dd8d4e8b34ed01a5a92d37c4baa54c3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000117589	0	0	0	0	0	0	0	0	0
324797fc7f4398b9eb73d10c9c915544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000117589	0	0	0	0	0	0	0	0	0
b12d0fa6adefba0d66cd0ab99135450f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000148913	0	0	0	0	0	0	0	0
304043ec278de58df9569c04d68ce486	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000148913	0	0	0	0	0	0	0	0
3a5e95d21640a083da6c3fd44497c305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000148913	0	0	0	0	0	0	0	0
9cf24488a25b4922c251077044be582a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000148913	0	0	0	0	0	0	0	0
e7b93aea15bd955061a5eea40a02ffea	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000145843	0	0	0	0	0	0	0
cacfb32d1c915953de7d7cc76d9c74b4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000130939	0	0	0	0	0	0
ee831c6fdf19571744e46e2a31d17367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000130939	0	0	0	0	0	0
289d77a34938bb9d2936138d5d2a49bc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000130939	0	0	0	0	0	0
f57229aa0577c9292a986c043815b35f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000123459	0	0	0	0
ff6b6f0744cec8746f5e8e41dc491ad7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000123459	0	0	0	0
782cdc57016ed2082cb4f24b6214c378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000154699	0
4f39899a830c2725ef744953acad1d25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000154699	0
17c73e8ef8a93e8e6ad7e9c75d9061b9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000154699	0
f19dcbb35b100af6e7459da334d1b080	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000166459
bcbf5e765d4791511e1a2184bca22e47	0.000101928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d34a701c4fcc9c1a706ab797c807838e	0.000101928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8758626d0be43aa3c8df659422304660	0.000101928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
513afaaf2dc3b3573efdc9564db5a658	0.000101928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
67b8efa1c813a2142e0ef4c490c29a2b	0.000101928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6219fe9bef8b744bdead39bb7e37dee8	0	9.19E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22407638c4028a9df81de67577997dbf	0	9.19E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
33fd2261d0d286b15e9abdd92b7c45d3	0	9.19E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
72f7493a4f0808b83a5234d92aecb22b	0	9.19E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d4c24dbb66eb3886205f86389924fc43	0	0	9.56E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
33e0053f9437e9424cb6e67d74b6b962	0	0	9.56E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
568ef2048b7de651be801641c4e6f6c7	0	0	0	0.000100994	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
080b91d48411229d7688981478787096	0	0	0	0.000100994	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0652490d6ff361785f5238bd4a5e6cdc	0	0	0	0.000100994	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e8c985c92629eec188c87169817bbcee	0	0	0	0	9.46E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5c6c349d915046c539f7099d5b79db97	0	0	0	0	0	0.000136273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7d26e1f36c0f98c18760ee1b5a1a544d	0	0	0	0	0	0.000136273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
b52b27b31d5c1ac80ae718c5d9dd4c53	0	0	0	0	0	0.000136273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bbe6d47b5fb84d2070ce2c3a6e886f6a	0	0	0	0	0	0	0.000111359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
91c619a3ca9a42faf7e99a4213bc47fb	0	0	0	0	0	0	0.000111359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f20352ab35282ff9644ccac91a7b1336	0	0	0	0	0	0	0	0	0	8.33E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
692b7eb63aceca89e866924308758778	0	0	0	0	0	0	0	0	0	0	0.000105141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
61f2ca75ce28df603284687e388e4c01	0	0	0	0	0	0	0	0	0	0	0	0.000122483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ef2265ac1e2d81445b9867d3802c613b	0	0	0	0	0	0	0	0	0	0	0	0.000122483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e5b9f62477a559cdfea84a9d1a488424	0	0	0	0	0	0	0	0	0	0	0	0.000122483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
973c331e0bda6331bd35fbfbe08e15aa	0	0	0	0	0	0	0	0	0	0	0	0	0.000100054	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
b7faf033da75f6f2d4f3d96edebc55f8	0	0	0	0	0	0	0	0	0	0	0	0	0	8.82E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f68bbb8eb5a48717df066e5182562e6c	0	0	0	0	0	0	0	0	0	0	0	0	0	8.82E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a63b2bb51344360730a0f71ec9929699	0	0	0	0	0	0	0	0	0	0	0	0	0	8.82E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
de0d4f4a9eec38f44236f26307cebd00	0	0	0	0	0	0	0	0	0	0	0	0	0	8.82E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
b641df32ff7ba5258dfc0aea94bbfff3	0	0	0	0	0	0	0	0	0	0	0	0	0	8.82E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e331364aab96d12752dfc804c3022274	0	0	0	0	0	0	0	0	0	0	0	0	0	8.82E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6baf3babd27e93947a2c834470243324	0	0	0	0	0	0	0	0	0	0	0	0	0	8.82E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e75b7ac6a827a0aa6248083c394275df	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000101599	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7047bcfd6a90c6de07646e9e86c139e4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000101599	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6644e1f3c03c1786a6f2e5bfaa90e28a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000101599	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e9a6d9afec58d5abeb9fee7fcc3757db	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000103767	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e4fd364d1d5f54a355a67fa9234c9e0f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000103767	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
999718b51b361c73a262f887354a6216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00012986	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ef3581b98318827cc8f95b6f920374e1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00012986	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12eb7ac3b7f8aa516030efb8c86255d5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00012986	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50fcb22271c798173d3fd8d97ad6d3fa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00012986	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7ee4773d16d5bc8311ebcd781a815ed8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00012986	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
695637414ca1c1c5e1f91bf48a651feb	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00012986	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2122b0ac34a1390ed1cdac03db13b1cb	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000103648	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
216f704a44760bafb9cd0e1e0bbc5aa6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000103648	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f7de5da540d7a543c2396aa60eda1b60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000103648	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3996112b1f578988f15b48a7054ea688	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000103648	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a268b2d89e421f13e86ec5e37e84c788	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.18E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
97ba1e395b80421d5b4eba8a86c26403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.18E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
b91cdca3ef85ddb2aea69d276b2c9ebc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.18E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
41420cdd27b43145b8dc1f4ca36498cc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.18E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cd0a1755f94914f00910eb40da526193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.61E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
52fb674f7a2001f756f1bf1ddbbae9ec	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.61E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
83ce79a5e42d9b450787e3a7ee6792a2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000114335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6ebee03d60e14c3665ed39845b423968	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000114335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d439ca41307e0f00a0fe23df8a8fc863	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.86E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.96E-05	0	0	0	0	0	0	0	0
a92798b1afd593a1010b762c0e6141af	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000122163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9ca4a636511b2c7438cd13b51bb8e87f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000122163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1c54d410ef567e0ea82269b6caaea12f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000122163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f7abaaf00f744961433c0e3b64694873	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.26E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5739ee74d9ee2cdd6480d2f114dbad76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.26E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4acfa749daa84d605af3063a243b9a9c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.26E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
41ad23d04778d70ee4aa03d70238635f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.26E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
49a46756514b13c2e1787e5057bcb358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.26E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
699bb6a1e548c72c36bcddbd1b816412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.26E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f7bf6129bc242276c7ce3f475911c7ae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.26E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6b363855caeb341391bc868c7a8339d8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.26E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e17f52a123a0a08508030257f554bc00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.26E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
